THERMO ALL
300.000 1000.000 5000.000
H2                      H   2    0   0     0G   200.00   3500.00   1000.00  0  1
 9.17782070E+00 1.00180750E-02-2.71673310E-06 1.71921780E-10 2.02798920E-14    2
 3.03838120E+04-2.31569640E+01 4.64959610E-01 3.65219580E-02-3.39858250E-05    3
 1.71332920E-08-3.46302140E-12 3.27240800E+04 2.13770460E+01                   4
C4H6                    H   6C   4   0     0G   300.00   3000.00   1000.00  0  1
 9.22554070E+00 1.62662510E-02-6.02427430E-06 1.05487300E-09-7.39758080E-14    2
 8.87810650E+03-2.62767730E+01-2.31982950E+00 5.34774860E-02-5.41955950E-05    3
 3.12145590E-08-7.72820600E-12 1.18658910E+04 3.22105730E+01                   4
C4H7                    H   7C   4   0     0G   300.00   3000.00   1000.00  0  1
 5.52142000E+00 2.68368400E-02-1.28643000E-05 3.08864000E-09-3.03085600E-13    2
 1.19804400E+04-4.49564000E+00-1.08051400E+00 4.63868600E-02-3.46469700E-05    3
 1.40137400E-08-2.39504000E-12 1.37553800E+04 2.93315000E+01                   4
C4H8                    H   8C   4   0     0G   300.00   5000.00   1000.00  0  1
 2.05358410E+00 3.43505070E-02-1.58831970E-05 3.30896620E-09-2.53610450E-13    2
-2.13972310E+03 1.55563600E+01 1.18113800E+00 3.08533800E-02 5.08652470E-06    3
-2.46548880E-08 1.11101930E-11-1.79040040E+03 2.10756390E+01                   4
C3H8                    H   8C   3   0     0G   300.00   5000.00   1000.00  0  1
 7.53413680E+00 1.88722390E-02-6.27184910E-06 9.14756490E-10-4.78380690E-14    2
-1.64675160E+04-1.78923490E+01 9.33553810E-01 2.64245790E-02 6.10597270E-06    3
-2.19774990E-08 9.51492530E-12-1.39585200E+04 1.92016910E+01                   4
O2                      O   2    0   0     0G   200.00   3500.00   1000.00  0  1
 3.28253784E+00 1.48308754E-03-7.57966669E-07 2.09470555E-10-2.16717794E-14    2
-1.08845772E+03 5.45323129E+00 3.78245636E+00-2.99673416E-03 9.84730201E-06    3
-9.68129509E-09 3.24372837E-12-1.06394356E+03 3.65767573E+00                   4
C2                      C   2    0   0     0G   200.00   6000.00   1000.00  0  1
 3.79137060E+00 5.16504730E-04-2.54869600E-08-8.22635540E-12 1.00861680E-15    2
 9.90230590E+04 2.81518020E+00 8.64705500E-01 3.93531200E-02-1.19818180E-04    3
 1.39081030E-07-5.52055030E-11 9.87313030E+04 1.15301410E+01                   4
H2O                     H   2O   1   0     0G   200.00   3500.00   1000.00  0  1
 3.03399249E+00 2.17691804E-03-1.64072518E-07-9.70419870E-11 1.68200992E-14    2
-3.00042971E+04 4.96677010E+00 4.19864056E+00-2.03643410E-03 6.52040211E-06    3
-5.48797062E-09 1.77197817E-12-3.02937267E+04-8.49032208E-01                   4
H2O2                    H   2O   2   0     0G   200.00   3500.00   1000.00  0  1
 4.16500285E+00 4.90831694E-03-1.90139225E-06 3.71185986E-10-2.87908305E-14    2
-1.78617877E+04 2.91615662E+00 4.27611269E+00-5.42822417E-04 1.67335701E-05    3
-2.15770813E-08 8.62454363E-12-1.77025821E+04 3.43505074E+00                   4
CO                      O   1C   1   0     0G   200.00   3500.00   1000.00  0  1
 2.71518561E+00 2.06252743E-03-9.98825771E-07 2.30053008E-10-2.03647716E-14    2
-1.41518724E+04 7.81868772E+00 3.57953347E+00-6.10353680E-04 1.01681433E-06    3
 9.07005884E-10-9.04424499E-13-1.43440860E+04 3.50840928E+00                   4
CO2                     O   2C   1   0     0G   200.00   3500.00   1000.00  0  1
 3.85746029E+00 4.41437026E-03-2.21481404E-06 5.23490188E-10-4.72084164E-14    2
-4.87591660E+04 2.27163806E+00 2.35677352E+00 8.98459677E-03-7.12356269E-06    3
 2.45919022E-09-1.43699548E-13-4.83719697E+04 9.90105222E+00                   4
CH2O                    H   2O   1C  1     0G   200.00   3500.00   1000.00  0  1
 1.76069008E+00 9.20000082E-03-4.42258813E-06 1.00641212E-09-8.83855640E-14    2
-1.39958323E+04 1.36563230E+01 4.79372315E+00-9.90833369E-03 3.73220008E-05    3
-3.79285261E-08 1.31772652E-11-1.43089567E+04 6.02812900E-01                   4
CH2CO                   H   2O   1C  2     0G   200.00   3500.00   1000.00  0  1
 4.51129732E+00 9.00359745E-03-4.16939635E-06 9.23345882E-10-7.94838201E-14    2
-7.55105311E+03 6.32247205E-01 2.13583630E+00 1.81188721E-02-1.73947474E-05    3
 9.34397568E-09-2.01457615E-12-7.04291804E+03 1.22156480E+01                   4
CH3CHO                  H   4O   1C  2     0G   200.00   6000.00   1000.00  0  1
 5.40411080E+00 1.17230590E-02-4.22631370E-06 6.83724510E-10-4.09848630E-14    2
-2.25931220E+04-3.48079170E+00 4.72945950E+00-3.19328580E-03 4.75349210E-05    3
-5.74586110E-08 2.19311120E-11-2.15728780E+04 4.10301590E+00                   4
C                       C   1    0   0     0G   200.00   3500.00   1000.00  0  1
 2.49266888E+00 4.79889284E-05-7.24335020E-08 3.74291029E-11-4.87277893E-15    2
 8.54512953E+04 4.80150373E+00 2.55423955E+00-3.21537724E-04 7.33792245E-07    3
-7.32234889E-10 2.66521446E-13 8.54438832E+04 4.53130848E+00                   4
H                       H   1    0   0     0G   200.00   3500.00   1000.00  0  1
 2.50000001E+00-2.30842973E-11 1.61561948E-14-4.73515235E-18 4.98197357E-22    2
 2.54736599E+04-4.46682914E-01 2.50000000E+00 7.05332819E-13-1.99591964E-15    3
 2.30081632E-18-9.27732332E-22 2.54736599E+04-4.46682853E-01                   4
CH                      H   1C   1   0     0G   200.00   3500.00   1000.00  0  1
 2.87846473E+00 9.70913681E-04 1.44445655E-07-1.30687849E-10 1.76079383E-14    2
 7.10124364E+04 5.48497999E+00 3.48981665E+00 3.23835541E-04-1.68899065E-06    3
 3.16217327E-09-1.40609067E-12 7.07972934E+04 2.08401108E+00                   4
CH2                     H   2C   1   0     0G   200.00   3500.00   1000.00  0  1
 2.87410113E+00 3.65639292E-03-1.40894597E-06 2.60179549E-10-1.87727567E-14    2
 4.62636040E+04 6.17119324E+00 3.76267867E+00 9.68872143E-04 2.79489841E-06    3
-3.85091153E-09 1.68741719E-12 4.60040401E+04 1.56253185E+00                   4
CH2(S)                  H   2C   1   0     0G   200.00   3500.00   1000.00  0  1
 2.29203842E+00 4.65588637E-03-2.01191947E-06 4.17906000E-10-3.39716365E-14    2
 5.09259997E+04 8.62650169E+00 4.19860411E+00-2.36661419E-03 8.23296220E-06    3
-6.68815981E-09 1.94314737E-12 5.04968163E+04-7.69118967E-01                   4
CH3                     H   3C   1   0     0G   200.00   6000.00   1000.00  0  1
 2.97812060E+00 5.79785200E-03-1.97558000E-06 3.07297900E-10-1.79174160E-14    2
 1.65095130E+04 4.72247990E+00 3.65717970E+00 2.12659790E-03 5.45838830E-06    3
-6.61810030E-09 2.46570740E-12 1.64227160E+04 1.67353540E+00                   4
C2H                     H   1C   2   0     0G   200.00   3500.00   1000.00  0  1
 3.16780652E+00 4.75221902E-03-1.83787077E-06 3.04190252E-10-1.77232770E-14    2
 6.71210650E+04 6.63589475E+00 2.88965733E+00 1.34099611E-02-2.84769501E-05    3
 2.94791045E-08-1.09331511E-11 6.68393932E+04 6.22296438E+00                   4
C2H3                    H   3C   2   0     0G   200.00   3500.00   1000.00  0  1
 3.01672400E+00 1.03302292E-02-4.68082349E-06 1.01763288E-09-8.62607041E-14    2
 3.46128739E+04 7.78732378E+00 3.21246645E+00 1.51479162E-03 2.59209412E-05    3
-3.57657847E-08 1.47150873E-11 3.48598468E+04 8.51054025E+00                   4
C2H5                    H   5C   2   0     0G   200.00   3500.00   1000.00  0  1
 1.95465642E+00 1.73972722E-02-7.98206668E-06 1.75217689E-09-1.49641576E-13    2
 1.28575200E+04 1.34624343E+01 4.30646568E+00-4.18658892E-03 4.97142807E-05    3
-5.99126606E-08 2.30509004E-11 1.28416265E+04 4.70720924E+00                   4
C3H2                    H   2C   3   0     0G   200.00   6000.00   1000.00  0  1
 5.69445684E+00 6.53821901E-03-2.35907266E-06 3.82037384E-10-2.29227460E-14    2
 5.49264274E+04-6.96163733E+00 3.18167129E+00-3.37611741E-04 3.95343765E-05    3
-5.49792422E-08 2.28335240E-11 5.61816758E+04 9.06482468E+00                   4
H2CCCH                  H   3C   3   0     0G   200.00   6000.00   1000.00  0  1
 7.14221880E+00 7.61902005E-03-2.67459950E-06 4.24914801E-10-2.51475415E-14    2
 3.80693414E+04-1.25848435E+01 1.35110927E+00 3.27411223E-02-4.73827135E-05    3
 3.76309808E-08-1.18540923E-11 3.92663770E+04 1.52058924E+01                   4
H2CCCCH                 H   3C   4   0     0G   298.15   6000.00   1000.00  0  1
 8.47620790E+00 8.87823270E-03-3.03284120E-06 4.73583020E-10-2.77166270E-14    2
 5.47565400E+04-1.71705510E+01 2.41732470E+00 2.41047820E-02-1.28134700E-05    3
-2.86062370E-09 3.91945270E-12 5.65064760E+04 1.44711070E+01                   4
C3H5                    H   5C   3   0     0G   200.00   6000.00   1000.00  0  1
 7.41036790E+00 1.27002380E-02-4.60067840E-06 7.46810500E-10-4.48759790E-14    2
 1.63749060E+04-1.50083170E+01 3.11350850E+00 9.90763750E-03 3.22193340E-05    3
-4.96732560E-08 2.06446380E-11 1.82618420E+04 1.06902410E+01                   4
i-C4H5                  H   5C   4   0     0G   300.00   3000.00   1000.00  0  1
 7.25591800E+00 1.71413100E-02-7.43504500E-06 1.64105200E-09-1.53607800E-13    2
 3.63398600E+04-1.34205800E+01 1.02514000E+01-2.56276700E-02 1.07150900E-04    3
-1.10901900E-07 3.75500500E-11 3.71285500E+04-2.05745300E+01                   4
O                       O   1    0   0     0G   200.00   3500.00   1000.00  0  1
 2.56942078E+00-8.59741137E-05 4.19484589E-08-1.00177799E-11 1.22833691E-15    2
 2.92175791E+04 4.78433864E+00 3.16826710E+00-3.27931884E-03 6.64306396E-06    3
-6.12806624E-09 2.11265971E-12 2.91222592E+04 2.05193346E+00                   4
OH                      H   1O   1   0     0G   200.00   6000.00   1000.00  0  1
 2.83853033E+00 1.10741289E-03-2.94000209E-07 4.20698729E-11-2.42289890E-15    2
 3.69780808E+03 5.84494652E+00 3.99198424E+00-2.40106655E-03 4.61664033E-06    3
-3.87916306E-09 1.36319502E-12 3.36889836E+03-1.03998477E-01                   4
HO2                     H   1O   2   0     0G   200.00   3500.00   1000.00  0  1
 4.01721090E+00 2.23982013E-03-6.33658150E-07 1.14246370E-10-1.07908535E-14    2
 1.11856713E+02 3.78510215E+00 4.30179801E+00-4.74912051E-03 2.11582891E-05    3
-2.42763894E-08 9.29225124E-12 2.94808040E+02 3.71666245E+00                   4
HCO                     H   1O   1C  1     0G   200.00   3500.00   1000.00  0  1
 2.77217438E+00 4.95695526E-03-2.48445613E-06 5.89161778E-10-5.33508711E-14    2
 4.01191815E+03 9.79834492E+00 4.22118584E+00-3.24392532E-03 1.37799446E-05    3
-1.33144093E-08 4.33768865E-12 3.83956496E+03 3.39437243E+00                   4
CH3O                    H   3O   1C  1     0G   200.00   6000.00   1000.00  0  1
 4.75779240E+00 7.44142470E-03-2.69705180E-06 4.38090500E-10-2.63537100E-14    2
 3.78111940E+02-1.96680030E+00 3.71180500E+00-2.80463310E-03 3.76550970E-05    3
-4.73072090E-08 1.86588420E-11 1.29569760E+03 6.57240860E+00                   4
CH2OH                   H   3O   1C  1     0G   200.00   3500.00   1000.00  0  1
 3.69266569E+00 8.64576797E-03-3.75101120E-06 7.87234636E-10-6.48554201E-14    2
-3.24250627E+03 5.81043215E+00 3.86388918E+00 5.59672304E-03 5.93271791E-06    3
-1.04532012E-08 4.36967278E-12-3.19391367E+03 5.47302243E+00                   4
HCCO                    H   1O   1C  2     0G   300.00   4000.00   1000.00  0  1
 5.62820580E+00 4.08534010E-03-1.59345470E-06 2.86260520E-10-1.94078320E-14    2
 1.93272150E+04-3.93025950E+00 2.25172140E+00 1.76550210E-02-2.37291010E-05    3
 1.72757590E-08-5.06648110E-12 2.00594490E+04 1.24904170E+01                   4
CH2HCO                  H   3O   1C  2     0G   300.00   5000.00   1000.00  0  1
 5.31371650E+00 9.17377930E-03-3.32203860E-06 5.39474560E-10-3.24523680E-14    2
-3.64504140E+03-1.67575580E+00 4.03587050E+00 8.77294870E-04 3.07100100E-05    3
-3.92475650E-08 2.86738510E-12 1.52147660E+03 9.55829050E+00                   4
CH3CO                   H   3O   1C  2     0G   200.00   6000.00   1000.00  0  1
 5.94477310E+00 7.86672050E-03-2.88658820E-06 4.72708750E-10-2.85998610E-14    2
-3.78730750E+03-5.01367510E+00 4.16342570E+00-2.32616100E-04 3.42678200E-05    3
-4.41052270E-08 1.72756120E-11-2.65745290E+03 7.34682800E+00                   4
N2                      N   2    0   0     0G   300.00   5000.00   1000.00  0  1
 2.92664000E+00 1.48797680E-03-5.68476000E-07 1.00970380E-10-6.75335100E-15    2
-9.22797700E+02 5.98052800E+00 3.29867700E+00 1.40824040E-03-3.96322200E-06    3
 5.64151500E-09-2.44485400E-12-1.02089990E+03 3.95037200E+00                   4
AR                      AR  1    0   0     0G   300.00   5000.00   1000.00  0  1
 2.50000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
-7.45375000E+02 4.36600000E+00 2.50000000E+00 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00-7.45375000E+02 4.36600000E+00                   4
A1        BENZENE g 6/01C   6H   6   0     0G   200.000  6000.000  1000.00     1
 1.10809576E+01 2.07176746E-02-7.52145991E-06 1.22320984E-09-7.36091279E-14    2
 4.30641035E+03-4.00413310E+01 5.04818632E-01 1.85020642E-02 7.38345881E-05    3
-1.18135741E-07 5.07210429E-11 8.55247913E+03 2.16412893E+01 9.96811598E+03    4
A1-    PHENYL RAD T04/02C   6H   5   0     0G   200.000  6000.000  1000.00     1
 1.08444762E+01 1.73212473E-02-6.29233249E-06 1.02369961E-09-6.16216828E-14    2
 3.55598475E+04-3.53735134E+01 2.10306633E-01 2.04745507E-02 5.89743006E-05    3
-1.01534255E-07 4.47105660E-11 3.95468722E+04 2.52910455E+01 4.08610970E+04    4
C6H5OH            g 8/00C   6H   6O  1     0G   200.000  6000.000  1000.00     1
 1.41552427E+01 1.99350340E-02-7.18219540E-06 1.16229002E-09-6.97147483E-14    2
-1.81287441E+04-5.17984911E+01-2.90978575E-01 4.08562397E-02 2.42829425E-05    3
-7.14477617E-08 3.46002146E-11-1.34129780E+04 2.68745637E+01-1.15940687E+04    4
C6H5O     Phenoxy T05/02C   6H   5O  1     0G   200.000  6000.000  1000.00     1
 1.37221720E+01 1.74688771E-02-6.35504520E-06 1.03492308E-09-6.23410504E-14    2
 2.87274751E+02-4.88181680E+01-4.66204455E-01 4.13443975E-02 1.32412991E-05    3
-5.72872769E-08 2.89763707E-11 4.77858391E+03 2.76990274E+01 6.49467016E+03    4
C5H5           CY T12/89C   5H   5   0     0G   200.000  6000.000  1000.00     1
 0.10844072E+02 0.15392831E-01-0.55630422E-05 0.90189440E-09-0.54156619E-13    2
 0.26950886E+05-0.35254983E+02-0.95902849E+00 0.31396777E-01 0.26724050E-04    3
-0.68942183E-07 0.33301983E-10 0.30779441E+05 0.29072780E+02 0.32004580E+05    4
C5H6              T 1/90C   5H   6   0     0G   200.000  6000.000  1000.00     1
 0.99757848E+01 0.18905543E-01-0.68411461E-05 0.11099340E-08-0.66680236E-13    2
 0.11081693E+05-0.32209454E+02 0.86108957E+00 0.14804031E-01 0.72108895E-04    3
-0.11338055E-06 0.48689972E-10 0.14801755E+05 0.21353453E+02 0.16152485E+05    4
A1C2H     C6H5CCH T12/06C   8H   6   0     0G   200.000  6000.000  1000.00     1
 1.63582907E+01 2.11974105E-02-7.65817215E-06 1.24134505E-09-7.45327960E-14    2
 3.10375340E+04-6.22520227E+01-2.74707918E+00 7.78284438E-02-6.69709932E-05    3
 2.37972496E-08-8.43279765E-13 3.61131008E+04 3.54221257E+01 3.82082350E+04    4
C7H8              L 6/87C   7H   8   0     0G   200.000  6000.000              1
 0.12940034E+02 0.26691287E-01-0.96838505E-05 0.15738629E-08-0.94663601E-13    2
-0.69764908E+03-0.46728785E+02 0.16152663E+01 0.21099438E-01 0.85366018E-04    3
-0.13261066E-06 0.55956604E-10 0.40756300E+04 0.20282210E+02 0.60135835E+04    4
A1C2H3            T12/94C   8H   8   0     0G   298.150  5000.000              1
 0.16139277E+02 0.24210847E-01-0.72678359E-05 0.11392276E-08-0.72984881E-13    2
 0.10249251E+05-0.61169437E+02-0.10717708E+02 0.12666725E+00-0.17762493E-03    3
 0.14344049E-06-0.47616577E-10 0.16597133E+05 0.71526331E+02 0.17723291E+05    4
A1C2H3*                 H   7C   8   0     0G   300.00   3000.00   1000.00  0  1
 1.15635990E+01 3.02108100E-02-1.15455930E-05 1.73023200E-09-5.23797650E-14    2
 4.04984920E+04-3.48829650E+01-3.88686850E+00 6.81689610E-02-3.48058750E-05    3
-5.64102540E-09 8.07147580E-12 4.49413590E+04 4.59431880E+01                   4
n-C8H7            T 2/99C   8H   7   0     0G   200.000  6000.000              1
 1.80458471E+01 2.21498794E-02-8.05082743E-06 1.30961070E-09-7.88615885E-14    2
 3.87090843E+04-7.17917960E+01-8.85283632E-01 5.61565120E-02 1.16600084E-05    3
-6.99146159E-08 3.63590274E-11 4.45850990E+04 2.97497087E+01 4.67991499E+04    4
C7H7              T08/90C   7H   7   0     0G   200.000  6000.000              1
 0.14043980E+02 0.23493873E-01-0.85375367E-05 0.13890841E-08-0.83614420E-13    2
 0.18564203E+05-0.51665589E+02 0.48111540E+00 0.38512832E-01 0.32861492E-04    3
-0.76972721E-07 0.35423068E-10 0.23307027E+05 0.23548820E+02 0.25317186E+05    4
A1C2H-    C6H4CCH H6W/94C   8H   5   0     0G   300.000  3000.000              1
 1.23595010E+01 2.54533570E-02-1.06065540E-05 1.89146030E-09-1.06306220E-13    2
 6.09304610E+04-4.09002080E+01-4.44958590E+00 7.69950670E-02-6.66170380E-05    3
 2.50386820E-08-1.97566010E-12 6.52259260E+04 4.44279480E+01                   4
A2    Naphthalene T 7/98C  10H   8   0     0G   200.000  6000.000              1
 1.86129884E+01 3.04494175E-02-1.11224825E-05 1.81615474E-09-1.09601281E-13    2
 8.91578988E+03-8.00230396E+01-1.04919475E+00 4.62970781E-02 7.07591636E-05    3
-1.38408111E-07 6.20475407E-11 1.59848987E+04 3.02121626E+01 1.81107678E+04    4
A2-   Naphtyl rad T 7/98C  10H   7   0     0G   200.000  6000.000              1
 1.83535073E+01 2.77474314E-02-1.00885968E-05 1.64229575E-09-9.89002001E-14    2
 3.89261241E+04-7.48978150E+01-1.89559772E+00 5.83077290E-02 2.79388931E-05    3
-9.14375172E-08 4.46422302E-11 4.55409775E+04 3.52453263E+01 4.76546183E+04    4
INDENE            T 9/96C   9H   8   0     0G   200.000  6000.000              1
 0.17318671E+02 0.28982768E-01-0.10605059E-04 0.17334553E-08-0.10467919E-12    2
 0.11151429E+05-0.71555323E+02-0.68190289E+00 0.41658733E-01 0.70741234E-04    3
-0.13430875E-06 0.59915845E-10 0.17705036E+05 0.29781396E+02 0.19741190E+05    4
INDENYL           T 9/96C   9H   7   0     0G   200.000  6000.000              1
 0.18554959E+02 0.25035076E-01-0.91457509E-05 0.14934838E-08-0.90133030E-13    2
 0.25721156E+05-0.76300347E+02-0.26698729E+01 0.62177216E-01 0.15067018E-04    3
-0.79645699E-07 0.40918972E-10 0.32386969E+05 0.37861193E+02 0.34349570E+05    4
P2       BIPHENYL L12/84C  12H  10   0     0G   300.000  5000.000              1
 0.24289017E+02 0.34006648E-01-0.11722408E-04 0.17729298E-08-0.96812532E-13    2
 0.10287000E+05-0.10802374E+03-0.40739527E+01 0.86973310E-01-0.42353613E-05    3
-0.64564460E-07 0.34150169E-10 0.19405965E+05 0.44741348E+02 0.21905340E+05    4
P2-                     H   9C  12   0     0G   300.00   5000.00   1000.00  0  1
 0.23851303E+02 0.31960227E-01-0.11076719E-04 0.16847825E-08-0.92641173E-13    2
 0.40171297E+05-0.10270549E+03-0.31376228E+01 0.82217276E-01-0.40171444E-05    3
-0.60809782E-07 0.32074482E-10 0.48868754E+05 0.42730362E+02 0.51444448E+05    4
A2C2H*                  H   7C  12   0     0G   300.00   3000.00   1000.00  0  1
 1.33715110E+01 4.99657190E-02-2.62269020E-05 6.59494350E-09-6.45885050E-13    2
 6.84904150E+04-4.64872350E+01-6.25389030E+00 1.14753010E-01-1.05430910E-04    3
 4.79127480E-08-7.92157250E-12 7.32491920E+04 5.19412620E+01                   4
A2R5    ACENAPHTH T12/00C  12H   8   0     0G   300.000  5000.000              1
 1.93183637E+01 3.90205238E-02-1.63352587E-05 3.10041991E-09-2.19199281E-13    2
 2.15445149E+04-8.32372261E+01-2.81264181E+00 7.04681002E-02 3.15341955E-05    3
-1.05176189E-07 5.08713845E-11 2.88462829E+04 3.75755975E+01 3.12345526E+04    4
A2C2H   C10H7-CCH T 7/98C  12H   8   0     0G   200.000  6000.000              1
 2.34108373E+01 3.12979308E-02-1.13777419E-05 1.85217551E-09-1.11546889E-13    2
 3.49196941E+04-1.00594596E+02-2.59169367E+00 8.63306190E-02-1.76590976E-05    3
-5.26006488E-08 3.15924760E-11 4.27720678E+04 3.73574503E+01 4.55914299E+04    4
A2R5-                   H   7C  12   0     0G   300.00   3000.00   1000.00  0  1
 1.19534280E+01 5.23860720E-02-2.76952570E-05 6.98583910E-09-6.84938560E-13    2
 5.31995200E+04-4.03924920E+01-7.33802680E+00 1.11965800E-01-9.32829450E-05    3
 3.58663420E-08-4.26602220E-12 5.80597670E+04 5.73507140E+01                   4
A3     PHENANTHRE T 1/94C  14H  10   0     0G   200.000  6000.000              1
 0.26602474E+02 0.39769744E-01-0.14572026E-04 0.23843296E-08-0.14409548E-12    2
 0.12132838E+05-0.12266672E+03-0.33646717E+01 0.85073271E-01 0.37531110E-04    3
-0.12664499E-06 0.61445705E-10 0.22019878E+05 0.40596218E+02 0.24908263E+05    4
A3-                     H   9C  14   0     0G   300.00   3000.00   1000.00  0  1
 1.30899250E+01 6.54850270E-02-3.46655370E-05 8.77017890E-09-8.62784060E-13    2
 4.64475940E+04-4.75652960E+01-7.67067940E+00 1.23515340E-01-8.47954330E-05    3
 1.59995970E-08 4.76798380E-12 5.19694990E+04 5.90610150E+01                   4
A4         PYRENE T10/96C  16H  10   0     0G   200.000  6000.000              1
 0.29910014E+02 0.42668069E-01-0.15733834E-04 0.25851725E-08-0.15667980E-12    2
 0.12786491E+05-0.14186953E+03-0.40420321E+01 0.91549657E-01 0.51443344E-04    3
-0.15276576E-06 0.73087530E-10 0.24094241E+05 0.43665312E+02 0.27145316E+05    4
A4-        4/25/97 THERMC  16H   9   0     0G   300.000  5000.000  1370.000 0  1
 3.52580112E+01 3.37799342E-02-1.20577497E-05 1.92626216E-09-1.14006421E-13    2
 4.10224476E+04-1.72843003E+02-2.70728686E+00 1.13309510E-01-7.24420479E-05    3
 2.13864176E-08-2.29813560E-12 5.51266878E+04 3.43198885E+01                   4
C18H12 CHR 4/19/97 THERMC  18H  12   0     0G   300.000  5000.000  1673.000 0  1
 3.31662137E+01 5.08795514E-02-1.87182202E-05 3.06104765E-09-1.84366391E-13    2
 1.57642287E+04-1.59238481E+02 3.12629742E+00 1.06385095E-01-4.82700462E-05    3
 5.22816930E-09 1.05961625E-12 2.69644034E+04 6.40602579E+00                   4
C18H11     4/19/97 THERMC  18H  11   0     0G   300.000  5000.000  1553.000 0  1
 3.80927732E+01 4.14888957E-02-1.46997248E-05 2.33682189E-09-1.37836631E-13    2
 4.31156376E+04-1.86409947E+02 7.63557478E+00 8.20163654E-02-1.33888864E-05    3
-1.71944312E-08 6.31097097E-12 5.66581749E+04-1.21249371E+01                   4
A3C2H                   H  10C  16   0     0G   300.00   3000.00   1000.00  0  1
 5.21651460E+01-1.31973180E-02 3.43530560E-05-1.62838920E-08 2.36773620E-12    2
 3.42350550E+04-2.54066510E+02-1.16026740E+01 1.68243940E-01-1.64320300E-04    3
 8.63943800E-08-1.93105670E-11 5.21728360E+04 7.55153660E+01                   4
A3C2H*                  H   9C  16   0     0G   300.00   3000.00   1000.00  0  1
 4.42042910E+01 1.00322200E-02 5.84986920E-06-3.10823390E-09 3.90443000E-13    2
 6.74150930E+04-2.11916320E+02-1.05579250E+01 1.69544630E-01-1.86994930E-04    3
 1.20985220E-07-3.56159160E-11 8.28806100E+04 7.09147620E+01                   4
C4H               T12/91C   4H   1   0     0G   200.000  6000.000              1
 0.77680939E+01 0.49850386E-02-0.17648839E-05 0.28217408E-09-0.16779623E-13    2
 0.93912126E+05-0.14159577E+02 0.13210657E+01 0.38562824E-01-0.71343174E-04    3
 0.65319977E-07-0.22607050E-10 0.95021629E+05 0.15554575E+02 0.96617600E+05    4
C4                      C   4    0   0     0G   200.00   6000.00   1000.00  0  1
 5.63077100E+00 4.83138180E-03-1.50416810E-06 2.02894600E-10-1.00360920E-14    2
